ID	FC_log2
ZBTB7B	0.769486691067772
ZC3H6	1.00537948065645
ZCCHC6	0.420302951277073
ZDBF2	0.761285200547849
ZDHHC1	0.781365000997236
ZDHHC21	0.786205401369558
ZDHHC24	0.732962946817286
ZDHHC8	0.356937998791224
ZER1	0.899217437484616
ZFC3H1	0.701946246416543
ZFHX2	1.89360497787077
ZFP36	0.436257761801836
ZFP41	0.68526496901658
ZFP62	0.637581241701213
ZFP64	0.539488162852499
ZFP90	1.10805650738037
ZFPM1	0.625914737297714
ZFYVE1	1.51050323842328
ZFYVE16	0.539485928421822
ZFYVE26	0.527252974909612
ZFYVE27	0.415579644714392
ZKSCAN1	0.663246823309348
ZKSCAN3	0.864753548866756
ZKSCAN8	0.543692462806888
ZMAT3	2.05375813000531
ZNF117	0.972518465817156
ZNF133	0.612035285328631
ZNF160	0.447650098316734
ZNF175	0.752007500533498
ZNF182	0.610633874047058
ZNF195	0.508264535301145
ZNF204P	0.629976829578764
ZNF219	1.75456136835933
ZNF224	0.61319083096198
ZNF226	0.571357259266432
ZNF248	1.02405299427772
ZNF275	0.411552083122011
ZNF276	0.729548780160492
ZNF322	1.16629202758828
ZNF333	0.67361839746062
ZNF337	1.56373000181052
ZNF33A	0.491595930744656
ZNF33B	0.633708245101083
ZNF343	0.544104658001077
ZNF37A	0.996569530386879
ZNF37BP	0.42540217813054
ZNF383	0.799733557378666
ZNF385A	0.982733375357032
ZNF397	0.471873172312375
ZNF423	1.3611497750596
ZNF436	0.862456274513295
ZNF44	0.871172622172627
ZNF440	1.07628429890168
ZNF441	1.06727514475483
ZNF445	0.391691169111456
ZNF467	1.12507751724906
ZNF469	1.6794150735748
ZNF500	0.738998768120861
ZNF503	0.34891488349833
ZNF513	0.834501502246355
ZNF514	0.811917362343127
ZNF516	0.905847005540805
ZNF518B	0.53022443404355
ZNF524	0.598660343138005
ZNF555	0.838848501120686
ZNF561	0.887473455939517
ZNF587	0.524975255536789
ZNF589	0.495383018758887
ZNF594	0.696873693987258
ZNF596	0.85573183747259
ZNF600	1.62651650705704
ZNF608	0.781855942731238
ZNF621	0.724639837687948
ZNF623	0.757592360435615
ZNF641	0.903074400308359
ZNF646	0.406587193249444
ZNF654	1.23787597265809
ZNF672	0.526246550267318
ZNF692	0.519292547624063
ZNF696	0.601500579587961
ZNF70	0.895744268207582
ZNF707	0.634620556183357
ZNF74	0.433747298346429
ZNF740	0.7686376571912
ZNF746	0.395389930739217
ZNF75D	0.821072876579065
ZNF764	0.605212874913426
ZNF767P	1.0992011582529
ZNF780B	0.861261753793986
ZNF786	0.850898979988712
ZNF79	1.90065588831402
ZNF791	0.48915237333286
ZNF792	0.772631855440569
ZNF862	1.17638836281377
ZNFX1	0.358371834014323
ZSCAN2	0.603965873213543
ZSCAN20	0.741047461096998
ZSCAN30	0.923821830742245
ZSCAN9	0.760532150428784
ZSWIM4	1.82019596603908
ZSWIM8	0.427508228292043
ZYG11B	0.44918770699683
